Stock,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
COL,1084843.723345187,3421861.035405931,3235544.520308576,1744768.3148497615,3139913.61166105,3822012.222942144,2221873.59206961,4904922.860595398,2957781.350187612,1683313.0029090112,2840807.3417321583,-403176.2973410184,-984247.0464877206,-617923.2631110025,-634656.4060056517,1594507.650976532,-2434814.948648725,-2032184.2546514052,-1906305.5964948835,2363589.836626802,-765524.027552005,548800.5495054697,1894268.622355183,-326297.0946560053,-244233.32631714246,-19901993.62584147,1588566.9419758527,2584682.496344288,-8053643.447720043,6549535.616845782,-1528095.615001232,4751225.370615249,3923881.5010621636,-7818532.50860058,-207684.7115754256,-296189.74522261054,2436282.2013364905,-2031852.559394665,-1859473.2234952063,2365335.053004131,-3042858.5192417298,-1942485.8488348166,-1010934.4428841629,2637423.8379259347,-572737.1070783365,1197839.8464251494,-1715580.6904073143,-3243498.618540834,-93593.76331402206,669592.4225639098,-280679.1652153936,-2135398.3723495943,2587730.8673010333,-5196591.790012565,-2225609.4245691923,-1570789.962853375,-146598.66666793823,237964.8671987834,-2481074.711023343,960878.235570611,1800678.9209678497,-3014427.250805764,-3820709.3720259583,-2212077.4040579493,1904872.8544309365
ZMH,2995019.3298758403,5537511.525386596,-11814070.061646897,-1295483.0293499017,-7029131.145079505,3283669.680583469,-16417781.05833342,5990307.40994093,-1157245.777286982,-1535627.9053409016,-736906.7772498296,2309552.8388170404,469799.6420344458,5173118.487530855,14180805.97578548,5035054.080360594,-7974496.455243173,-6171485.530592406,15282722.115906365,5561460.688180943,-15181180.801884254,8287657.424369051,-935445.210627846,-6201843.713902427,4805303.005372691,-42507389.936938,8978898.583438577,-12941356.97623358,-5752183.981635864,-7305615.2477364745,-15957501.249076799,-2417661.542128594,7151210.178210884,3980825.0985400532,-2193036.067092782,-5516909.102749398,-3206155.673952824,-5084150.657270775,141770.52577824896,3247339.3360072346,-329972.0214711839,11533046.292689448,2530323.72121861,-1398302.9212355984,-411673.71698958596,4527398.201060653,1370066.818731692,-4844598.5964650465,-9596413.195906034,-3101070.0225869846,2059278.8152513546,6317501.335484574,8031633.98566846,-4162817.5941639887,1012681.904035115,15255552.797924805,993780.1760871727,6502635.269606691,2787578.149222525,15742283.048004013,1207730.384565594,124336.20020562915,3091323.128313907,10119660.846472207,4070736.79240329
WLP,-128010377.16135667,-65119792.583995275,-2399686.181185051,19561179.31794562,-481525.04645429563,8307478.181239943,9533989.40755649,-5468889.436897583,16590887.500081507,18508624.543473106,-23878341.501640096,9337979.74022327,-10229889.632483564,15662346.068140488,5386323.315136169,11300621.636597278,-7915048.134884235,-6255049.829786308,-9567004.33971799,16172071.314659586,4699951.867167744,-46354037.15987338,-10966452.12698743,-9796811.377803233,-43058354.72150225,-9244195.20419369,-48682734.28198758,-16904412.086314145,-30490109.86993401,-14885160.92932842,-4997335.456613869,-34101561.51139542,2383209.8151854947,-1602385.488397421,-295901.4457494606,-34195508.515293546,-6071024.854614008,2634581.5938568665,20227111.673109766,5484964.828949963,-40251128.84450446,23747157.686165288,-1441320.2223628014,-26365740.601453792,-41089579.943279825,-23619289.8385653,-2629688.21105349,-1926733.0276318719,-1198353.260435894,3631295.010591335,-5773082.172811676,-8162006.507089668,-14999217.176634783,-17041107.326184005,-50128350.042403035,-87203.93264223388,15176736.798167346,11793577.276480421,-7132842.639842047,24877702.994030837,-37010567.89428817,6873228.407259714,4533078.072462658,-16228906.77923403,-5044658.364037036
PFG,326221.0856498165,6384458.091255151,-4314570.15511466,-3565144.353539013,-1198833.032503069,-642144.9657104898,2987671.2624976113,2755008.3537097075,-1592296.0384907569,-1164808.6211324153,5012857.73289078,8387335.988777829,11138044.656807128,4582479.185817367,-5938021.314303112,5218330.544792516,2648999.6500575086,6947084.716017491,5694859.038193617,7296751.16834852,2414903.08412105,6328285.6940920595,-3320563.270900181,-4655651.53804795,2270024.7906395122,-159383.6928858589,5712334.609556114,-10089000.442218062,-7869357.058902387,-2453210.6454382357,1797790.139014652,4276582.54182287,6376391.86970914,71914.09884169641,7416885.7691751225,6347386.672201203,-3610503.318897367,-2216275.251033782,-4325951.59667698,834136.0923322956,756517.4362561137,-14399496.428613968,-1904626.1270955866,-3085297.1584534086,-1210279.938281834,-3537478.585401759,442222.5009387052,-1766044.4014750542,-2599404.269367197,-104133.04768225727,1081533.3826024109,-1768854.647253279,726482.0417113865,-2042355.6881822504,-3472001.2303680396,-2379493.52476554,3406512.2025431455,1042397.7759121862,-5342458.642739085,-1229610.059337844,2209238.77589698,-2124813.598073098,-816790.1404705513,-2453357.6847768715,3793278.5522231595
PRU,4830467.212970083,27528744.99867942,-6650007.513449601,8700622.360916346,1636604.751104438,18837763.076593496,6422253.527432128,802638.1692017632,1681141.0716564225,-3069887.5657952856,3021366.571094544,-8776173.747186378,-6430340.8638897035,-12166280.157026514,9950868.74821805,-2922273.5636329902,-407824.9559647847,-729702.1979769656,12707981.966733772,131200.44286875628,8845885.934111157,-13051620.077728957,6699769.501839278,-4263560.303543159,-11341891.890559752,-5830353.096369999,-13317731.453385416,-6398406.637265334,13188274.029838521,-16790274.358767338,4896652.846776336,-8244786.164358989,3638746.965176072,17063385.335493296,-11987401.065050133,12321960.977144327,-14713263.760730097,-1586443.2773852882,-7407863.1612756215,-18460280.797433175,-4595478.201597434,-45917886.22289917,-21378896.388272364,10246723.06935223,-10296044.59276678,-14551650.159029672,-1524007.7725877208,-10803634.842392122,-16229587.379490718,-176121.78895253022,4196770.215321104,-3252653.3021809733,4129581.31075646,-7961579.96066952,-949065.6477034109,-7081929.864377317,-6356141.227760824,6732163.303657704,-5160775.327070272,16150797.606117956,1131317.5934955273,7786242.8307052525,6948637.172004599,-6594979.223790352,7248531.091259115
GME,3591956.1640809416,8148770.509419959,8313139.729806776,-8523912.57203172,8913556.870626703,11520182.4988463,18699268.74049786,10423563.638525926,7363194.559400834,10091286.253643341,11191416.37473262,5609281.182234943,-7866843.514817065,-3923295.5909771486,-6073957.918182735,-2428787.580156858,1068482.1280095913,-2545584.0912400996,2857613.10805995,9412321.554694997,-6047855.096842318,2380141.64583795,-3212783.9420099934,1916173.9807565094,5675520.274600708,-905778.2387763025,2353872.91417289,780123.7523027208,-6705811.9463750785,-5695410.300489429,2469516.7664251314,-7464515.360510286,-3152799.0075856172,6021095.041266979,2041817.40129172,2430461.9402849334,-5795013.96568406,526457.7027934504,-4078001.172388034,-2441482.201970487,-5658792.131043748,3541683.339738562,391535.0989524614,1591283.2726508803,8664560.464739516,-848105.4688111374,4429023.893119907,-1391936.7448568705,-4563829.767646081,2285200.0522576687,-2522565.1965007973,5642162.606803543,5200218.796529477,-1202695.506714052,-2304365.4347422263,-6511330.630820352,-4844138.90793127,2956376.288860794,671150.3476637828,4570915.808716207,6578340.223519696,-7486754.773635144,-3844795.4316132856,7460798.674624042,746599.1070355454
CG,-116345.25035590565,1218178.0875442375,-421478.40960451466,299655.6587806667,516011.9221442941,3698071.8760125265,-855392.9947141617,216822.34208755073,2580751.8318926007,1168578.828433438,4066972.294677838,-1005853.9337582059,-3265045.408102823,1924604.6204661923,-2074934.7074796367,539434.7026104958,151888.49071852202,-635385.3263702538,-173852.3053230988,-172572.84781994313,2279296.1556856516,-786417.5728788379,-4580366.852988245,-1564820.3414462467,-869548.0241782304,-8037210.983492006,-14600960.029601775,4823346.861266626,2719088.7546340604,1817243.9553450865,-7542157.9839405995,4805079.377560892,-556816.667438916,-527551.8796465781,-1287719.2877090538,2983932.732708422,7252016.233520799,2276128.391338993,1687106.7414588286,1275948.03185615,-6514711.901020756,1997860.3902855406,2538128.942129716,1616299.879851635,-1147617.7642347037,3243134.0794946942,-439933.4431294375,-4687249.689013923,-3838247.752526074,-2040181.1144291796,961222.0612064108,7013837.9494475825,1866695.5387260013,11074271.654880408,844612.847945609,1928632.006647607,-154342.59591292893,-649662.5037379956,5002950.045946095,125687.31614896267,-5237410.5426359,7706981.895354183,-1834319.1816035355,24822640.25541317,11331577.96101566
CIT,-69024.34029406488,2961729.9568257253,3133883.766624946,1593294.181782614,5619785.189500767,2161678.8057935443,7795648.798530787,-781231.6605099738,9423089.275629774,5595396.296317702,618019.6352408767,-5550783.584126105,-7073941.974327482,-1152822.3702300591,2991351.01793312,-3836192.4584040446,1372490.9175118029,-160471.8623907188,-150275.26506090158,-6851087.386334367,-4193889.26586487,9514466.187041113,-7143852.461431196,-810703.7644581294,7589717.738868369,14449623.033607692,16393513.874064902,-2577963.139562393,503593.70476624847,-634147.6873761626,-4839478.6570934625,19671885.951208834,9603385.30302513,15146419.275452953,-73419132.42670853,-22914259.45825554,-5170871.744869191,90529.15163910399,-3201137.8695671633,8217768.350742181,350546.1860842846,5167460.948174577,2218758.8749546544,-17009957.834288754,5040978.578833562,1737061.9734375926,-8190657.214537505,-7223335.262561771,-2965294.5336551215,-4101777.394937188,-5718882.312635254,2595154.6583169773,-964167.233160907,-3627775.2426265203,-1726674.5761012565,2356845.733236247,-730856.9303379586,-21929.575693390194,1211503.4589418815,7447477.603629475,5486352.018870489,2867637.567059863,6679389.632246675,-15381180.132665493,5054262.762205158
CMCSA,-69024.34029406488,2961729.9568257253,3133883.766624946,1593294.181782614,5619785.189500767,2161678.8057935443,7795648.798530787,-781231.6605099738,9423089.275629774,5595396.296317702,618019.6352408767,-5550783.584126105,-7073941.974327482,-1152822.3702300591,2991351.01793312,-3836192.4584040446,1372490.9175118029,-160471.8623907188,-150275.26506090158,-6851087.386334367,-4193889.26586487,9514466.187041113,-7143852.461431196,-810703.7644581294,7589717.738868369,14449623.033607692,16393513.874064902,-2577963.139562393,503593.70476624847,-634147.6873761626,-4839478.6570934625,19671885.951208834,9603385.30302513,15146419.275452953,-73419132.42670853,-22914259.45825554,-5170871.744869191,90529.15163910399,-3201137.8695671633,8217768.350742181,350546.1860842846,5167460.948174577,2218758.8749546544,-17009957.834288754,5040978.578833562,1737061.9734375926,-8190657.214537505,-7223335.262561771,-2965294.5336551215,-4101777.394937188,-5718882.312635254,2595154.6583169773,-964167.233160907,-3627775.2426265203,-1726674.5761012565,2356845.733236247,-730856.9303379586,-21929.575693390194,1211503.4589418815,7447477.603629475,5486352.018870489,2867637.567059863,6679389.632246675,-15381180.132665493,5054262.762205158
CME,-1861244.9440692833,22124099.73274695,62051394.69205097,13757747.64895431,11187291.651416598,45680206.08437962,33296994.094531894,4520682.441749764,18765299.04648648,25805586.412990015,48476141.5031709,57659305.16205395,-74487080.67131464,-10085705.248574013,7390271.405802372,32312863.207356155,12493683.533579156,30534986.664996568,-10947613.635696998,-2499629.7648777426,-23627871.28932295,3846563.301265248,-7526060.506599844,29174994.355919022,10756409.122553084,46634812.77448324,20763794.44547943,-43707944.69768839,-26697983.18243623,-8347196.558265303,-5541099.006542584,13803883.179050323,4517812.820207956,12799273.1490626,17597687.228937477,55830423.61676183,11696448.350459827,4892783.716313049,-33404733.136386402,-29315180.219701372,12971772.115695594,30875585.61037648,5915443.74007408,18345319.67871169,-12945572.614968298,552337.6708077609,-20592712.88880769,156704449.8963334,-45987797.87742989,25326081.89349282,-19938325.59161255,-6815682.296949817,27815390.242146663,-284396.25473346957,-9635136.770855403,4598810.1304765185,922279.4789973198,6131595.847411571,16026525.150427902,7972690.904629274,10503492.868775798,-3458217.20803891,23588877.709466774,-110271.50861998169,-13855245.132843968
SHLD,564122.3564643667,-6867665.452315225,-2633147.8199954703,-9916078.939026063,-508542.8297219448,-16139814.257872812,-140186.0611447479,-21006994.413410943,6971695.7256558575,3802011.5953461677,-666296.130796933,33020057.314768445,550490.3152108465,-23646623.88876738,-18480090.31537088,-35380993.252478704,30473441.508769438,-4879174.944845737,-21535507.71683078,-31457615.159334127,-9538416.934989808,-5689979.608314231,-16775413.834920222,812592.9763819344,-20178135.315834615,-48653472.41392649,-8655577.724025562,3949803.740855985,-12879563.154176148,-14926312.934506183,2938035.403976875,10226440.084213546,17750486.50361848,245409.34480365383,781451.3996303943,9931069.517340228,5447361.170566934,-4882617.986886507,-33444883.04689689,1322054.7672938802,-23422733.41089641,-49131340.35199494,-2270231.527713735,14061614.441272188,2214766.826525431,-3236974.1556357485,6283821.506952129,-12236264.092531133,-12380982.12863683,-2638840.468087374,-1647198.2561550555,4778010.751342694,-5637792.98410933,-6199824.778420607,7127285.903121959,-4631783.107308668,-1108741.4265153273,17706266.74474714,13496543.022971366,-1614977.1874765696,11492629.36083319,1462033.782576878,4144348.0051301895,3739288.8296798607,-2990241.1214962793
MHS,3726777.1285071755,23982826.201095074,12419244.048190042,-3769332.6095670816,-1984066.746901196,6338090.412956366,-1655936.295509753,9077583.195818735,17884054.642060835,4239544.070947525,2618331.954959785,-12500268.746646836,1032870.1976647566,-12761089.893327069,-10565223.162001466,3231570.403365116,-565087.9111409901,-6585176.173397268,-9798919.429199858,6492671.303804079,-5984261.562182973,20764060.318521254,15102246.860226022,278977.2242285229,-6395536.606075821,-7519147.51107387,20800679.947311815,-88207.29506095286,-35394495.945049904,-8067904.144205165,-654214.0381199716,15141642.156856315,744135.694295282,-910038.8292415355,-1709670.5952017154,-15954334.578904381,-9614796.046763247,5747925.1834355155,-2767533.9448251445,-21157420.81708601,1565909.296682611,25551331.842726264,-14253721.604182983,-10921730.932963928,3319721.8223706656,-4129775.283289781,3217008.695572009,-2642482.4034395814,1765900.1009650351,4371900.527282679,-8732807.07240958,-2525198.4252088033,-3742375.701819892,-21571323.521889135,-16660997.283448583,3207881.4756355006,3464815.1691354974,6447170.333618748,-1292148.6284256515,10367955.954213828,2997453.2952625714,507123.1811005165,1154750.3239182553,10395835.867363844,-9749779.51624375
DTV,3158024.250465263,4639429.718149394,10056639.75685212,-6761716.686040416,-21651253.661344778,24136843.74505264,15524071.876391701,6937979.601474862,-2609736.6056588036,1900839.0661583566,8026482.809259979,11263747.217005525,12414579.629081083,-4964830.239943319,11707358.721355567,1669528.1278414994,-2886648.6492558466,-2056242.8779684058,-1686084.9403786405,-8356998.325066748,-33714604.555535406,-8489423.498312395,-3639975.065323758,-1571287.870989799,913102.8992306002,-4081531.11874518,3051126.563807343,2929799.037556896,-9227525.600806447,-2132422.5484272507,-13739279.905874746,2531020.9107846282,5036569.522005673,443431.3950290199,6565748.337167951,-56921.27949784389,1758719.4610712635,-9091488.27116477,-26677695.125767373,-11408296.919008892,1434493.8196575318,-11357090.940485677,618918.3503179357,-4292876.57091342,4460592.193959857,1100283.313108793,-5017004.164189376,-10576603.273718765,-2766461.886147023,-5361760.906466396,-2970065.9249039274,3682409.382026641,-10744835.482548606,1255605.3992098526,-8080434.065892708,-3930154.233877364,-7381187.026638307,-6951021.702271641,-19120822.530208353,-24302556.472573772,59306.69257599016,1590186.7553377259,5706631.2366630165,13430721.34453256,4088507.2094428684
